station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,09/01/2023,16,1,0,1.3,6.2,5.8,6,6,93.1,203.6,3.3,203.6,2.6,985.7,-20.5,1.3
6069,09/01/2023,17,0,0,0.3,5.8,5.3,6,6,93.5,197.9,3,197.9,2.4,986.4,-39.8,0.6
6069,09/01/2023,18,0.2,0,0.1,5.6,5.2,6,6.1,93.6,202.6,3.4,202.6,2.7,987.1,-25.1,-0.1
6069,09/01/2023,19,0.1,0,0,5.5,5.1,6,6.1,93.7,206.6,3.1,206.6,2.4,987.8,-25.4,-0.8
6069,09/01/2023,20,0,0,0,5.3,4.9,5.9,6.1,93.7,216.8,2.8,216.8,2.2,988.5,-27.8,-1.3
6069,09/01/2023,21,0,0,0.1,5.2,4.8,5.9,6.1,93.7,218.2,2.7,218.2,2.1,989.3,-22.4,-1.8
6069,09/01/2023,22,0,0,0,5.3,4.9,5.9,6.1,93.7,215.4,2.9,215.4,2.3,990.2,-19.9,-2.1
6069,09/01/2023,23,0,0,0,5,4.5,5.8,6.1,93.7,204.6,2.5,204.6,1.9,991,-27.1,-2.4
6069,10/01/2023,0,0,0,0,4.8,4.2,5.8,6.1,93.7,201.3,2.8,201.3,2.1,991.9,-24.3,-2.7
6069,10/01/2023,1,0.1,0,0,5,4.6,5.8,6.1,93.7,216.4,2.4,216.4,1.8,992.7,-16.2,-3.3
6069,10/01/2023,2,0,0,0,5,4.6,5.7,6.1,93.7,221.8,2,221.8,1.5,993.2,-17.6,-3.4
6069,10/01/2023,3,0,0,0,4.9,4.4,5.7,6,93.7,223.1,1.8,223.1,1.3,994.3,-19.2,-3.4
6069,10/01/2023,4,0,0,0,4.5,3.7,5.7,6,93.7,234.6,2.1,234.6,1.5,995,-19.5,-3.6
6069,10/01/2023,5,0.2,0,0,4.8,4.3,5.6,6,93.7,229.2,1.9,229.2,1.4,995.9,-12.8,-4.2
6069,10/01/2023,6,0,0,0,4.4,4,5.6,6,93.7,215.4,2.3,215.4,1.7,996.8,-14.9,-4.3
6069,10/01/2023,7,0,0,0,4.2,3.4,5.6,6,93.7,222.3,2.2,222.3,1.6,997.7,-23.1,-4.4
6069,10/01/2023,8,0,0,0.7,3.7,2.7,5.5,6,93.7,209.4,2.4,209.4,1.7,998.3,-20.3,-5
6069,10/01/2023,9,0,0,27.4,3.6,2.8,5.4,6,93.7,201.3,2.6,201.3,1.8,998.8,0,-6
6069,10/01/2023,10,0,0,92.3,4.2,4,5.4,5.9,93.7,200.8,2.9,200.8,2.3,999.5,38.8,-6.9
6069,10/01/2023,11,0,0,158.6,5.1,5.7,5.3,5.9,93.7,195.2,3.1,195.2,2.6,1000,35.1,-6.7
6069,10/01/2023,12,0,0,139.9,5.6,6.1,5.3,5.9,93.6,204.8,3.4,204.8,2.7,1000.2,5.9,-5.3
6069,10/01/2023,13,0,0,116.8,5.9,6.1,5.3,5.9,92.8,195.4,3.4,195.4,2.8,999.9,4.1,-3.7
6069,10/01/2023,14,0,0,61.8,6.3,6.3,5.3,5.8,92.4,200.6,3.7,200.6,2.9,999.8,11.1,-2.4
6069,10/01/2023,15,0,0,17.5,6.3,6,5.4,5.8,92.4,205.3,3.5,205.3,2.7,999.8,-35.2,-1.3
6069,10/01/2023,16,0,0,0.7,5.9,5.2,5.5,5.8,92.8,189.3,3.4,189.3,2.6,999.3,-59.4,-0.9
6069,10/01/2023,17,0,0,0,5.9,5.4,5.5,5.8,92.9,176.6,4.3,176.6,3.5,998.9,-46.3,-1.5
6069,10/01/2023,18,0,0,0,5.6,5.1,5.5,5.8,92.9,181.4,5,181.4,4.1,998.2,-51.4,-2.1
6069,10/01/2023,19,0,0,0,5.8,5.5,5.5,5.8,91.8,177.3,5.3,177.3,4.4,997.4,-21.1,-2.4
6069,10/01/2023,20,0,0,0,5.8,5.5,5.5,5.8,87.8,178.8,6.7,178.8,5.4,996.3,-26.7,-2.5
6069,10/01/2023,21,0,0,0,5.5,5.2,5.5,5.8,86.9,173.8,7.3,173.8,6,995.2,-19.2,-2.5
6069,10/01/2023,22,0,0,0.1,5.4,5,5.5,5.8,88.2,172.5,7.9,172.5,6.4,993.7,-13.8,-2.5
6069,10/01/2023,23,0.9,0,0.4,4.9,4.6,5.5,5.8,91,167,9,167,7.3,991.8,-10.2,-2.5
6069,11/01/2023,0,1.3,0,0.6,4.4,4.2,5.5,5.8,92.6,168.3,9.8,168.3,8,990.1,-8.8,-2.6
6069,11/01/2023,1,1.6,0,0.4,4.4,4.2,5.5,5.8,93.8,168.5,10,168.5,8,988.2,-7.6,-2.9
6069,11/01/2023,2,1.1,0,0.4,4.9,4.7,5.4,5.8,94.7,172.5,10.1,172.5,8.2,986.7,-7.3,-3.3
6069,11/01/2023,3,1.1,0,0.5,5.3,5.1,5.4,5.8,94.5,174.4,9.3,174.4,7.6,985.4,-6.9,-3.3
6069,11/01/2023,4,0.5,0,0.5,6.4,6.2,5.4,5.8,94.6,186,7.3,186,6,984.9,-7.4,-2.9
6069,11/01/2023,5,0.3,0,1,8,7.7,5.4,5.8,94.6,214.8,6,214.8,4.7,985.5,-9.8,-2.3
6069,11/01/2023,6,0,0,1.2,8.6,8,5.5,5.8,94.5,239.9,5.4,239.9,4.2,986.5,-15.2,-0.9
6069,11/01/2023,7,0,0,0.1,8.3,7.8,5.5,5.8,92.6,245.9,5.1,245.9,4.2,987.3,-21.8,0.5
6069,11/01/2023,8,0,0,0.5,8,7.6,5.6,5.8,92.5,228.9,4.8,228.9,4,988.2,-25.4,1.3
6069,11/01/2023,9,0,0,8.4,7.8,7.6,5.7,5.8,92.4,219.5,4.2,219.5,3.3,989.2,-13.7,1.6
6069,11/01/2023,10,0,0,45.3,7.7,7.5,5.7,5.8,91.9,218.8,4,218.8,3.1,989.9,-2.6,1.6
6069,11/01/2023,11,0,0,86.2,7.9,7.9,5.8,5.8,91.4,218.9,4,218.9,3.1,990.4,24.3,1.9
6069,11/01/2023,12,0,0,95.9,7.9,7.9,5.8,5.9,87,226.5,4.4,226.5,3.5,990.7,17.2,2.5
6069,11/01/2023,13,0,0,70.7,7.8,7.6,5.9,5.9,83.1,222.8,4.4,222.8,3.5,990.6,-2.2,3.2
6069,11/01/2023,14,0,0,56.4,7.6,7.2,6,5.9,80.5,230,5.1,230,4.1,990.6,-38.9,3.3
6069,11/01/2023,15,0,0,22.2,7.2,6.6,6,5.9,79,226.9,5,226.9,4,990.9,-56.1,2.8
6069,11/01/2023,16,0,0,3,6.8,6.1,6,5.9,85.2,218.2,4.6,218.2,3.6,990.9,-59.4,1.7
6069,11/01/2023,17,0,0,0,6.5,5.9,6,6,86.5,220.7,4.7,220.7,3.6,990.9,-67.1,0.6
6069,11/01/2023,18,0.2,0,0.3,6.1,5.4,6,6,89.4,216.7,4.6,216.7,3.6,990.8,-68.4,-0.5
6069,11/01/2023,19,0,0,0,5.7,4.9,5.9,6,90.4,211.4,4.5,211.4,3.5,990.8,-81.1,-1.4
6069,11/01/2023,20,0,0,0,5.6,5,5.9,6,90.4,208.3,4.4,208.3,3.5,990.6,-66.9,-2.3
6069,11/01/2023,21,0,0,0,6,5.5,5.8,6,90.2,205.8,4.9,205.8,3.8,990.2,-45.5,-3
6069,11/01/2023,22,0,0,0.1,5.9,5.5,5.7,6,90.2,191.6,4.7,191.6,3.8,989.6,-35.4,-3.2
6069,11/01/2023,23,0,0,0,5.9,5.5,5.7,6,91.3,184.3,5.4,184.3,4.4,988.9,-16.8,-3
6069,12/01/2023,0,0,0,0,6.1,5.6,5.7,6,87,197.2,5.7,197.2,4.6,988.3,-33.7,-2.8
6069,12/01/2023,1,0,0,0,5.4,5.1,5.7,6,89.1,189.9,5.3,189.9,4.4,987.5,-22.6,-2.7
6069,12/01/2023,2,0,0,0.1,5.2,4.9,5.7,6,92.4,189.7,5.1,189.7,4.2,986.7,-13.4,-2.7
6069,12/01/2023,3,0.2,0,0,5.3,5,5.7,6,93.4,202.8,4.7,202.8,3.8,986.4,-14.8,-2.7
6069,12/01/2023,4,0,0,0.1,5.1,4.9,5.7,6,94.2,220.2,3.7,220.2,3,986.5,-13.2,-2.6
6069,12/01/2023,5,0,0,0,4.9,4.6,5.6,6,94.2,233.9,4.1,233.9,3.2,986.7,-29.8,-2.5
6069,12/01/2023,6,0,0,0,4.6,4,5.6,6,94.2,207.7,3,207.7,2.5,986.6,-49.3,-2.6
6069,12/01/2023,7,0,0,0,4.3,3.8,5.6,5.9,94.2,190.6,3.4,190.6,2.7,986.1,-36.5,-3.1
6069,12/01/2023,8,0,0,0.4,4.6,4.1,5.6,5.9,94.2,183.4,3.9,183.4,3.2,985.5,-35.4,-3.7
6069,12/01/2023,9,0,0,6.9,4.8,4.5,5.6,5.9,94.2,179,4.1,179,3.3,985.3,-25.1,-4.1
6069,12/01/2023,10,0,0,15.2,5.1,4.9,5.5,5.9,94.2,169.2,4,169.2,3.2,985.2,-8.4,-4.1
6069,12/01/2023,11,0.4,0,41.9,5.1,5,5.5,5.9,94.3,173.6,3.6,173.6,2.9,984.9,21,-3.6
6069,12/01/2023,12,0.9,0,45.8,5.2,5.2,5.5,5.9,94.2,181,1.9,181,1.6,984.7,25.6,-2.9
6069,12/01/2023,13,0.1,0,48.6,5,5.2,5.5,5.9,94.2,198.1,1.1,198.1,0.9,984.7,28.7,-1.9
6069,12/01/2023,14,0.1,0,79.6,5,5.2,5.6,5.9,94.2,195,1.6,195,1.3,984.8,8.2,-0.9
6069,12/01/2023,15,0,0,30.3,4.5,4.1,5.6,5.9,94.2,203.4,1.9,203.4,1.4,985.3,-41.4,-0.2
6069,12/01/2023,16,0,0,1.5,3.6,2.6,5.7,5.9,94.2,189.6,2.5,189.6,1.9,985.4,-49.3,-0.9
6069,12/01/2023,17,0,0,0,3.6,2.9,5.6,5.9,94.2,195.2,3.4,195.2,2.5,985.7,-28.7,-2.5
6069,12/01/2023,18,0,0,0,3.8,3.2,5.6,5.9,94.2,206.2,3.5,206.2,2.6,985.7,-22.9,-4.1
6069,12/01/2023,19,0,0,0,3.9,3.4,5.5,5.9,94.2,191.5,3.3,191.5,2.6,985.2,-16.1,-5.2
6069,12/01/2023,20,0,0,0.1,4.1,3.9,5.4,5.9,94.2,168.2,4.5,168.2,3.6,984.8,-10.8,-5.6
6069,12/01/2023,21,0,0,0.2,4.6,4.5,5.4,5.9,94.2,157.7,5.1,157.7,4.2,983.8,-8.7,-5.3
6069,12/01/2023,22,1,0,0.1,5.3,5.1,5.3,5.9,94.3,154.8,5.6,154.8,4.5,982.7,-7.3,-4.7
6069,12/01/2023,23,0.3,0,0.2,6.1,5.9,5.3,5.8,94.3,175,5.8,175,4.8,982.2,-7.9,-3.9
6069,13/01/2023,0,0,0,0,6.4,5.9,5.4,5.8,94.3,185.3,3.8,185.3,3,981.7,-36,-3
6069,13/01/2023,1,0,0,0,6.9,6.5,5.4,5.8,94.3,212,3.7,212,2.8,981.5,-23.5,-2.5
6069,13/01/2023,2,0.7,0,0.3,6.1,5.5,5.4,5.8,93.6,225.8,3.9,225.8,3.1,981.6,-34.3,-2.3
6069,13/01/2023,3,0.1,0,0.5,5.7,5,5.4,5.8,93.4,210.5,4,210.5,3.1,981.5,-51.4,-2
6069,13/01/2023,4,0.4,0,0.7,5.2,4.5,5.4,5.8,92.9,203.7,3.1,203.7,2.4,981.4,-28.3,-2.4
6069,13/01/2023,5,0.2,0,0.1,5.2,4.6,5.4,5.8,92.2,194,4,194,3.2,981.1,-31.8,-2.9
6069,13/01/2023,6,0.1,0,0.3,5.2,4.7,5.4,5.8,93.4,191.6,5.1,191.6,4,980.8,-31.1,-3.3
6069,13/01/2023,7,0.1,0,0.3,5.5,5.1,5.4,5.8,92.9,202.7,4.5,202.7,3.6,980.7,-11.9,-3.4
6069,13/01/2023,8,0,0,1.7,5.5,5.1,5.4,5.8,93.1,194.2,4.4,194.2,3.5,980.5,-11.8,-3.3
6069,13/01/2023,9,0,0,7.5,5.5,5.1,5.4,5.8,93,182.8,5.5,182.8,4.4,980.1,-8.7,-3
6069,13/01/2023,10,0.2,0,27.6,5.6,5.4,5.4,5.8,93.1,182.7,6.1,182.7,5,979.5,11.5,-2.7
6069,13/01/2023,11,1.2,0,38.5,5.8,5.7,5.4,5.8,93.4,189,5.8,189,4.7,979.2,21.2,-2.3
6069,13/01/2023,12,0.4,0,52.7,6.2,6.1,5.4,5.8,94.6,182.5,6.3,182.5,5.2,978.4,30.4,-1.5
6069,13/01/2023,13,0.6,0,43,6.5,6.3,5.5,5.8,94.2,188.2,7.1,188.2,5.7,977.7,23.4,-0.5
6069,13/01/2023,14,0.7,0,30.7,6.4,6.2,5.5,5.8,93.4,201.6,5.7,201.6,4.6,977.4,12.6,0.4
6069,13/01/2023,15,2,0,9.2,6.3,6.1,5.6,5.8,94.1,225.7,5.8,225.7,4.5,977.7,-3.3,0.9
6069,13/01/2023,16,0.6,0,3.5,6.4,6,5.6,5.8,94.6,236.8,5.5,236.8,4.3,978.6,-17.1,1
6069,13/01/2023,17,0.4,0,0.3,6.3,6,5.7,5.8,94.6,240.1,5.1,240.1,4.1,979.6,-14.9,0.9
6069,13/01/2023,18,0.9,0,0.3,6.2,5.8,5.7,5.8,94.6,236,4.7,236,3.8,980.2,-10.2,0.5
6069,13/01/2023,19,0.9,0,0.3,6.1,5.7,5.7,5.8,94.6,233.9,4.8,233.9,3.8,980.8,-12.4,0.3
6069,13/01/2023,20,0.1,0,0.1,6.1,5.7,5.7,5.9,94.6,253.6,4.4,253.6,3.2,981.8,-11.8,0.1
6069,13/01/2023,21,0.2,0,0.4,6.2,5.8,5.7,5.9,94.6,279.6,5.1,279.6,3.8,983.4,-14.3,-0.1
6069,13/01/2023,22,0,0,0.4,6,5.7,5.7,5.9,93.9,289.8,6,289.8,4.6,985.3,-13.7,-0.1
6069,13/01/2023,23,0,0,0.1,5.8,5.1,5.8,5.9,89.7,274.7,5.1,274.7,3.8,986.8,-21.7,-0.2
6069,14/01/2023,0,0.1,0,0,5.8,5.3,5.8,5.9,84.7,282.7,5.1,282.7,3.8,988,-35.2,-0.7
6069,14/01/2023,1,0,0,0,5.9,5.4,5.7,5.9,82.1,272.2,6.1,272.2,4.4,988.9,-60,-1.3
6069,14/01/2023,2,0,0,0,5.5,4.8,5.7,5.9,84.9,267.2,5.6,267.2,4.1,989.8,-80,-2
6069,14/01/2023,3,0.1,0,0,5.5,4.9,5.7,5.9,87.2,270.3,5.7,270.3,4.1,990.6,-56.8,-2.9
6069,14/01/2023,4,0,0,0.3,5.2,4.6,5.6,5.9,89.4,262.8,3.8,262.8,2.8,991.3,-33.6,-3.5
6069,14/01/2023,5,0,0,0,4.8,3.8,5.6,5.9,89.6,244,3.5,244,2.7,991.9,-60.1,-3.8
6069,14/01/2023,6,0,0,0,4.7,3.9,5.5,5.9,90.2,239.3,4,239.3,3.1,992.3,-55.5,-4.6
6069,14/01/2023,7,0,0,0,4.6,3.9,5.5,5.9,91.6,231.2,3.4,231.2,2.6,992.4,-57.9,-5.3
6069,14/01/2023,8,0,0,1.6,3.7,2.8,5.4,5.9,93.2,212.4,3,212.4,2.3,992.4,-70.8,-5.7
6069,14/01/2023,9,0,0,16.3,3.8,3.3,5.3,5.9,93.4,203.6,3,203.6,2.2,992.6,-33.4,-6.5
6069,14/01/2023,10,0,0,86.3,4.7,4.7,5.3,5.8,93.4,201,2.9,201,2.2,992.4,21.7,-6.9
6069,14/01/2023,11,0,0,99.4,5.4,5.7,5.2,5.8,93.1,194.7,3.7,194.7,3,991.9,13.1,-5.9
6069,14/01/2023,12,0,0,90.6,5.6,5.6,5.2,5.8,92.2,179.9,4.1,179.9,3.4,990.6,20,-4.1
6069,14/01/2023,13,0,0,43.4,5.6,5.4,5.3,5.8,91.1,174.7,5.2,174.7,4.2,989.3,8.1,-2.6
6069,14/01/2023,14,0,0,19.1,5.3,5.1,5.3,5.7,90.7,158.6,4.9,158.6,3.8,987.5,-13.9,-1.8
6069,14/01/2023,15,0.3,0,6.3,5,4.7,5.4,5.7,91.3,148.7,6,148.7,5,985.5,-11.6,-1.6
6069,14/01/2023,16,0.8,0,1,4.5,4.3,5.4,5.7,93.7,147.9,7.5,147.9,6.1,983.1,-8.9,-1.9
6069,14/01/2023,17,0.5,0,0.6,4.3,4.1,5.4,5.7,93.7,148.2,8.5,148.2,6.8,980.5,-8.3,-2.2
6069,14/01/2023,18,1.7,0,0.7,4.4,4.1,5.4,5.7,93.7,146.4,8.2,146.4,6.6,978.4,-7.7,-2.6
6069,14/01/2023,19,0.6,0,0.2,4.8,4.6,5.4,5.7,94.5,150.7,8.3,150.7,6.8,975.6,-7.5,-3
6069,14/01/2023,20,0.1,0,0.5,5.5,5.3,5.4,5.7,94.6,169.4,7.2,169.4,5.8,974.2,-7.1,-3.1
6069,14/01/2023,21,0.5,0,0.7,6.5,6.2,5.4,5.7,94.7,223.4,5.4,223.4,4.3,974.2,-11.6,-2.7
6069,14/01/2023,22,0.2,0,2,6.5,5.9,5.4,5.7,94.3,237.3,5.2,237.3,4.3,974.5,-13.6,-2.1
6069,14/01/2023,23,0,0,0.8,5.3,4.7,5.4,5.7,90.2,226.2,5.3,226.2,4.3,974.8,-38.2,-1.6
6069,15/01/2023,0,0.1,0,0,4.5,3.9,5.4,5.7,88,234.8,4.8,234.8,3.7,974.7,-68.9,-1.8
6069,15/01/2023,1,0.2,0,0,3.8,3.1,5.4,5.7,90.4,221.8,3.9,221.8,3.1,974.4,-27.1,-2.9
6069,15/01/2023,2,0.2,0,0,3.6,3.1,5.4,5.7,91.2,215,4.7,215,3.7,974.3,-51.3,-4.2
6069,15/01/2023,3,0.4,0,0,3.7,3.1,5.3,5.7,91.4,211.9,4.4,211.9,3.5,974.1,-41.8,-5.2
6069,15/01/2023,4,0.4,0,0.4,3.8,3.3,5.2,5.7,92.1,210.7,5.2,210.7,4,973.8,-41.2,-6
6069,15/01/2023,5,0,0,2.4,4.1,3.5,5.2,5.7,90.5,208.6,5.2,208.6,4.1,973.3,-30.7,-6.4
6069,15/01/2023,6,0.3,0,0.2,4.1,3.5,5.1,5.7,89,212.8,6.4,212.8,5.1,972.6,-46,-6.5
6069,15/01/2023,7,0,0,0,4.1,3.3,5.1,5.7,85.7,204.5,6.4,204.5,5,971.9,-58.9,-6.6
6069,15/01/2023,8,0,0,1,4.4,3.8,5,5.7,79.8,207.2,7.8,207.2,6.2,971.5,-48.6,-6.9
6069,15/01/2023,9,0,0,30.4,4.6,4.1,5,5.6,72.6,204.8,7.6,204.8,6.1,971.3,-34.9,-7
6069,15/01/2023,10,0,0,82.2,4.9,4.5,4.9,5.6,67.4,206.2,8.2,206.2,6.5,970.5,-31.8,-6.9
6069,15/01/2023,11,0,0,138.9,5,4.9,4.9,5.6,67.3,203.1,9.5,203.1,7.7,969.5,13.8,-6.7
6069,15/01/2023,12,0,0,75.2,4.6,4.4,4.9,5.6,73.7,203,9.3,203,7.5,968.3,35.8,-6.2
6069,15/01/2023,13,0,0,65.3,3.9,3.7,4.9,5.5,89.1,195,9.5,195,7.8,966.5,38.2,-5.3
6069,15/01/2023,14,0.6,0,30.2,3.9,3.8,4.9,5.5,93.5,205,7.9,205,6.3,965.4,15.8,-4.7
6069,15/01/2023,15,0.5,0,8.7,4.7,4.4,4.9,5.5,94.5,221,4.9,221,4.1,965.7,-7.4,-4.3
6069,15/01/2023,16,0.2,0,5,4.2,3.8,5,5.5,94.3,230.6,5.5,230.6,4.5,966.5,-11.4,-4
6069,15/01/2023,17,0,0,1.1,4.7,4.2,5,5.5,94.1,246.4,6.3,246.4,4.8,967.6,-14.9,-4
6069,15/01/2023,18,0,0,0.1,4.9,4.3,5,5.5,92.3,251.3,6,251.3,4.6,968.9,-53.1,-4.2
6069,15/01/2023,19,1.3,0,1.3,4.8,4.4,5,5.5,90.4,272.1,7.7,272.1,5.7,970.5,-10.3,-4.3
6069,15/01/2023,20,0,0,2.2,4.7,4.1,5,5.5,90,277,7.7,277,5.7,972.6,-45,-4.4
6069,15/01/2023,21,0.1,0,0.1,4.6,3.9,5,5.5,83.8,271.9,7.1,271.9,5.3,974.3,-55.6,-4.5
6069,15/01/2023,22,0,0,0,4.4,3.7,4.9,5.5,80.8,265.7,7.1,265.7,5.3,975.3,-73.1,-5.1
6069,15/01/2023,23,0,0,0,4.8,4,4.9,5.4,73.6,260.6,6.7,260.6,5,976.3,-65.5,-5.7
6069,16/01/2023,0,0,0,0,4.6,4,4.8,5.4,72.8,258.6,6.2,258.6,4.6,977.2,-54.9,-6.4
6069,16/01/2023,1,0,0,0,4,3.3,4.8,5.4,79.4,241.8,4.2,241.8,3.4,977.9,-77.2,-6.8
6069,16/01/2023,2,0,0,0,3.2,2.5,4.8,5.4,83.3,231.4,3.6,231.4,2.9,978.6,-85.4,-7.2
6069,16/01/2023,3,0,0,0,2.9,2.2,4.7,5.4,85.5,226.5,3.6,226.5,2.9,978.9,-76.7,-8
6069,16/01/2023,4,0,0,0,3,2.4,4.6,5.4,88.6,230.8,3.5,230.8,2.8,978.8,-59.6,-8.8
6069,16/01/2023,5,0,0,0,2.5,1.7,4.5,5.3,91.3,222.6,2.7,222.6,2.2,978.6,-81.4,-9.1
6069,16/01/2023,6,0,0,0,1.8,0.8,4.5,5.3,92.1,190.3,2.6,190.3,2.1,978.5,-83.5,-9.6
6069,16/01/2023,7,0,0,0,1.3,0.4,4.4,5.3,93.4,185.1,3.2,185.1,2.7,978.5,-82,-10.2
6069,16/01/2023,8,0,0,0.9,1,0.1,4.3,5.3,93.4,182.9,3,182.9,2.5,978.6,-81.1,-10.8
6069,16/01/2023,9,0,0,31.3,1.1,0.6,4.2,5.2,93.4,175.3,3.9,175.3,3.2,978.9,-34.9,-11.3
6069,16/01/2023,10,0,0,89.3,1.5,1.4,4.1,5.2,94.5,164.4,3.9,164.4,3.2,978.8,-4.1,-11.5
6069,16/01/2023,11,0,0,122.3,2.6,2.9,4.1,5.1,94.6,171.4,3.9,171.4,3.3,978.6,23.8,-11.1
6069,16/01/2023,12,0,0,157.7,3.3,3.8,4.1,5.1,93.7,167,4,167,3.3,977.7,52.2,-9.7
6069,16/01/2023,13,0,0,84.9,3.8,3.9,4.1,5.1,90.7,153.6,4.6,153.6,3.9,976.7,24.3,-7.4
6069,16/01/2023,14,0,0,33.5,3.9,3.7,4.2,5,87.5,143.2,4,143.2,3.2,975.6,3.4,-5.6
6069,16/01/2023,15,0.2,0,18.4,3.5,3.1,4.2,5,91.3,148.4,4.9,148.4,3.9,974.8,-16.9,-4.6
6069,16/01/2023,16,0,0,3,2.9,2.3,4.3,5,92.3,143,4.5,143,3.5,974.2,-42.6,-4.5
6069,16/01/2023,17,0,0,0,2.8,2.2,4.3,5,93.1,133.6,4,133.6,3,973.6,-41,-5.3
6069,16/01/2023,18,0,0,0,3.2,2.8,4.3,5,93.1,134.4,4.8,134.4,3.6,973,-24.5,-6.1
6069,16/01/2023,19,0.3,0,0,3.3,3,4.3,5,92.6,129.6,4.2,129.6,3.3,972.1,-11.1,-6.4
6069,16/01/2023,20,1.9,0,0,2.9,2.7,4.3,5,93.9,141.4,4.7,141.4,3.7,971.4,-6,-6.2
6069,16/01/2023,21,2.1,0,0,2.2,2.1,4.2,5,94.4,131.4,5.1,131.4,4,970.4,-4.9,-6.2
6069,16/01/2023,22,1.3,0,0.1,2.2,2,4.2,5,94.5,136.2,4.9,136.2,3.8,969.7,-4.7,-6.6
6069,16/01/2023,23,0.1,0,0.2,2.9,2.6,4.2,4.9,94.6,143.8,5.3,143.8,4.1,969.1,-7.9,-6.9
6069,17/01/2023,0,0,0,0.3,3.4,3,4.2,4.9,94.6,146.3,5.3,146.3,4.3,968.6,-11.8,-6.8
6069,17/01/2023,1,0,0,0.1,3.5,3.1,4.2,4.9,94.2,141.5,5.1,141.5,4,968.3,-14.2,-6.4
6069,17/01/2023,2,0,0,0,3.5,3.2,4.2,4.9,94.2,133.4,4.5,133.4,3.6,968,-15.5,-6
6069,17/01/2023,3,0,0,0.1,3.2,3,4.2,4.9,94.3,127.8,4.4,127.8,3.3,967.5,-10.6,-5.8
6069,17/01/2023,4,0.1,0,0,3.2,2.9,4.2,4.9,94.6,130.7,4.4,130.7,3.4,967.2,-7.7,-5.6
6069,17/01/2023,5,0,0,0,3,2.8,4.2,4.9,94.6,132.7,4.9,132.7,3.7,966.8,-5.6,-5.5
6069,17/01/2023,6,0.1,0,0,2.8,2.6,4.2,4.9,94.6,126.3,4.2,126.3,3.3,966.5,-4.8,-5.4
6069,17/01/2023,7,0,0,0,2.8,2.5,4.2,4.9,94.6,119.8,4.2,119.8,3.3,966.4,-4.4,-5.4
6069,17/01/2023,8,0.3,0,0.1,2.6,2.4,4.2,4.9,94.6,127.3,4.2,127.3,3.2,966.3,-3.8,-5.5
6069,17/01/2023,9,0.4,0,7.7,2.5,2.4,4.2,4.9,94.6,134.1,3.7,134.1,3,966.2,2.6,-5.5
6069,17/01/2023,10,1.3,0,21.7,2.1,2.1,4.2,4.9,94.6,136.8,3.6,136.8,2.8,966.3,13.7,-5.4
6069,17/01/2023,11,1,0,40.4,1.7,1.8,4.2,4.8,94.6,142.8,2.8,142.8,2.2,966.3,30.2,-5.5
6069,17/01/2023,12,0.5,0,25,1.6,1.7,4.2,4.8,94.5,185.2,1.3,185.2,1.2,966.1,17.5,-5.5
6069,17/01/2023,13,0.8,0,47.3,0.9,1.1,4.2,4.8,94.6,245.9,1.7,245.9,1.4,966,35.2,-5.1
6069,17/01/2023,14,0.6,0,33.6,0.4,0.4,4.2,4.8,95.1,220,1.6,220,1.4,966.1,23.5,-5.2
6069,17/01/2023,15,0.9,0,13.6,0.8,0.6,4.2,4.8,95.1,248.7,3.5,248.7,2.7,966.3,6.9,-5.7
6069,17/01/2023,16,0.2,0,3,1.8,1.5,4.2,4.8,95.1,260.8,5.3,260.8,4,967.2,-6.8,-6.8
6069,17/01/2023,17,0,0,0,1.4,1,4.1,4.8,95.1,243,3.1,243,2.4,967.9,-22,-7.3
6069,17/01/2023,18,0,0,0,1.3,0.7,4.1,4.8,94.8,234.9,3.1,234.9,2.5,968.3,-40.2,-7.7
6069,17/01/2023,19,0,0,0,0.7,0.1,4.1,4.8,94.5,217.9,2.9,217.9,2.2,968.9,-58.2,-8.3
6069,17/01/2023,20,0,0,0,0.5,-0.1,4,4.8,94.5,210,3.8,210,3,969.3,-63,-9.1
6069,17/01/2023,21,0,0,0,0.5,-0.1,3.9,4.8,94.4,202.6,4.5,202.6,3.5,969.8,-76.9,-9.8
6069,17/01/2023,22,0,0,0,0.2,-0.4,3.9,4.7,94.2,200.5,4.4,200.5,3.5,970.5,-86,-10.4
6069,17/01/2023,23,0,0,0,0.1,-0.5,3.8,4.7,94.2,206.3,4.6,206.3,3.6,970.8,-85.1,-11
6069,18/01/2023,0,0,0,0,0,-0.6,3.7,4.7,94.2,206.9,4.4,206.9,3.4,971.2,-86.1,-11.5
6069,18/01/2023,1,0,0,0,0.2,-0.1,3.6,4.6,94.7,199.8,4.4,199.8,3.6,971.6,-31.3,-12
6069,18/01/2023,2,0,0,0.1,0.2,0.1,3.5,4.6,95.1,198.9,4.4,198.9,3.6,971.9,-7.2,-12.2
6069,18/01/2023,3,0.2,0,0.1,0.2,0.1,3.5,4.6,95.1,223.8,3.8,223.8,3.1,972.7,-3.1,-12.1
6069,18/01/2023,4,0.1,0,0.1,0.2,0.1,3.4,4.5,95.1,241.8,4,241.8,3.2,973.5,-1.9,-11.8
6069,18/01/2023,5,0.1,0,0.2,0.3,0.2,3.4,4.5,95.1,202.3,4,202.3,3.3,973.9,-9.4,-11.6
